
Profile Name 		MP-PJ-N-29-frag2
Scan No 	Precursor ion m/z 	Intensity 	Charge 	Deconvoluted Mass (Mass + Na) 	Glycan Rank 	Composition Score 	Branching Score 	Glycan ID 	Composition 	Sequence 	Glycan Mass 	Carbohydrate Mass 	Single Glycosidic % Match: 	Single CrossRing % Match: 	Glycosidic-Glycosidic % Match: 	Single CrossRing-Glycosidic % Match: 	
Scan246@1095.877_3	1095.877	375583.0	3	3241.651	3	1	3	G03701	(NeuAc)2 (Gal)3 (GlcNAc)5 (Man)3	NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2587.92	2587.92	45.83	42.31	40.53	40.28	

Scan248@1115.56_3	1115.56	121088.0	3	3300.701	0	0	0	No Results Found 									

Scan250@1289.64_3	1289.64	116514.0	3	3822.941	1	1	1	G11856	(GlcNAc)2 (Man)16	Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	3017.02	3017.02	20.59	23.61	28.12	14.37	

Scan253@1293.65_3	1293.65	155355.0	3	3834.971	1	1	1	G05736	(Gal)5 (Fuc)1 (GlcNAc)8 (Man)3 (Asn)1	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)][Gal(b1-4)GlcNAc(b1-4)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	3085.13(Asn)	3085.13	32.81	25.98	41.88	39.36	

Scan255@1198.6_3	1198.6	113950.0	3	3549.82	1	1	1	G03670	(Gal)6 (Fuc)1 (GlcNAc)6 (Man)3	Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2841.03	2841.03	51.67	42.71	51.43	51.71	

Scan257@915.45_4	915.45	122983.0	4	3592.831	1	1	1	G02657	(Gal)5 (Fuc)1 (GlcNAc)7 (Man)3	Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2882.06	2882.06	38.33	39.06	31.67	33.78	
Scan257@915.45_4	915.45	122983.0	4	3592.831	2	1	2	G03676	(Gal)5 (Fuc)1 (GlcNAc)7 (Man)3	Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2882.06	2882.06	38.33	36.98	31.67	33.59	
Scan257@915.45_4	915.45	122983.0	4	3592.831	3	1	3	G03682	(Gal)5 (Fuc)1 (GlcNAc)7 (Man)3	Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2882.06	2882.06	38.33	38.02	31.67	33.49	

Scan259@1234.12_2	1234.12	105126.0	2	2445.25	0	0	0	No Results Found 									

Scan261@949.46_3	949.46	112569.0	3	2802.401	1	1	1	G02701	(GlcNAc)2 (Man)11	Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2206.76	2206.76	18.75	8.97	19.7	17.99	
Scan261@949.46_3	949.46	112569.0	3	2802.401	2	1	2	G04196	(Gal)2 (GlcNAc)2 (Man)9	Gal(1-)Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Gal(1-)Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2206.76	2206.76	18.75	6.94	19.7	18.2	
Scan261@949.46_3	949.46	112569.0	3	2802.401	3	2	4	G03940	(GlcNAc)2 (Man)11 (Asn)1	Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2206.76(Asn)	2206.76	16.67	12.18	15.53	17.95	

Scan263@726.379_1	726.379	153293.0	1	726.379	0	0	0	No Results Found 									

Scan265@889.44_3	889.44	87662.6	3	2622.34	1	1	1	G02711	(Gal)3 (Fuc)2 (GlcNAc)4 (Man)3	Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2094.77	2094.77	56.82	41.67	58.18	51.29	
Scan265@889.44_3	889.44	87662.6	3	2622.34	2	1	2	G11981	(Gal)3 (Fuc)2 (GlcNAc)4 (Man)3	Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2094.77	2094.77	56.82	38.89	58.18	51.43	
Scan265@889.44_3	889.44	87662.6	3	2622.34	3	1	3	G04195	(Gal)1 (Fuc)2 (GlcNAc)3 (GalNAc)1 (Man)5	GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-2)Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2094.77	2094.77	47.73	36.11	57.27	52.29	

Scan267@1062.53_3	1062.53	106204.0	3	3141.611	1	1	11	G11905	(Gal)4 (Fuc)1 (GlcNAc)6 (Man)3	Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2516.92	2516.92	59.62	47.02	50.32	46.67	
Scan267@1062.53_3	1062.53	106204.0	3	3141.611	2	2	1	G03803	(Gal)4 (Fuc)1 (GlcNAc)6 (Man)3	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-3)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2516.92	2516.92	61.54	46.43	58.33	54.03	
Scan267@1062.53_3	1062.53	106204.0	3	3141.611	2	2	1	G03887	(Gal)4 (Fuc)1 (GlcNAc)6 (Man)3	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-3)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2516.92	2516.92	61.54	46.43	58.33	54.03	
Scan267@1062.53_3	1062.53	106204.0	3	3141.611	3	2	2	G00368	(Gal)4 (Fuc)1 (GlcNAc)6 (Man)3	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2516.92	2516.92	61.54	47.02	58.33	53.73	
Scan267@1062.53_3	1062.53	106204.0	3	3141.611	3	2	2	G03931	(Gal)4 (Fuc)1 (GlcNAc)6 (Man)3	Gal(b1-4)GlcNAc(a1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2516.92	2516.92	61.54	47.02	58.33	53.73	
Scan267@1062.53_3	1062.53	106204.0	3	3141.611	3	2	2	G11024	(Gal)4 (Fuc)1 (GlcNAc)6 (Man)3 (Asn)1	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2516.92(Asn)	2516.92	61.54	47.02	58.33	53.73	
Scan267@1062.53_3	1062.53	106204.0	3	3141.611	3	2	2	G03791	(Gal)4 (Fuc)1 (GlcNAc)6 (Man)3 (Asn)1	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2516.92(Asn)	2516.92	61.54	47.02	58.33	53.73	
Scan267@1062.53_3	1062.53	106204.0	3	3141.611	3	2	2	G11899	(Gal)4 (Fuc)1 (GlcNAc)6 (Man)3	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2516.92	2516.92	61.54	47.02	58.33	53.73	
Scan267@1062.53_3	1062.53	106204.0	3	3141.611	3	2	2	G10262	(Gal)4 (Fuc)1 (GlcNAc)6 (Man)3	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2516.92	2516.92	61.54	47.02	58.33	53.73	

Scan269@1363.69_2	1363.69	81699.5	2	2704.39	1	1	1	G04255	(Gal)1 (Fuc)2 (GlcNAc)5 (GalNAc)1 (Man)3	GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2176.82	2176.82	31.82	15.97	25.0	16.83	
Scan269@1363.69_2	1363.69	81699.5	2	2704.39	2	1	2	G11978	(Gal)1 (Fuc)2 (GlcNAc)6 (Man)3	Fuc(a1-2)Gal(b1-3)GlcNAc(b1-4)[GlcNAc(b1-2)]Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2176.82	2176.82	34.09	15.28	24.09	16.32	

Scan271@1128.57_2	1128.57	86737.1	2	2234.15	1	1	2	G04679	(Gal)2 (GlcNAc)3 (Man)5	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc	1761.62	1761.62	19.44	11.67	29.17	8.95	
Scan271@1128.57_2	1128.57	86737.1	2	2234.15	2	2	1	G04554	(Gal)4 (GlcNAc)3 (Man)3	Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc	1761.62	1761.62	33.33	13.33	28.47	7.13	

Scan274@1277.65_3	1277.65	96594.6	3	3786.971	0	0	0	No Results Found 									

Scan276@1264.623_3	1264.623	58101.2	3	3747.89	0	0	0	No Results Found 									

Scan278@1148.58_3	1148.58	105575.0	3	3399.76	0	0	0	No Results Found 									

Scan280@746.03_3	746.03	107373.0	3	2192.109	1	1	13	G05056	(Glc)4 (GlcNAc)2 (Man)4	Glc(a1-2)Glc(a1-3)Glc(a1-3)Glc(a1-2)Man(a1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1720.6	1720.6	5.56	8.33	5.56	2.6	
Scan280@746.03_3	746.03	107373.0	3	2192.109	1	1	13	G10814	(Glc)3 (GlcNAc)2 (Man)5 (Asn)1	Glc(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1720.6(Asn)	1720.6	5.56	8.33	5.56	2.6	
Scan280@746.03_3	746.03	107373.0	3	2192.109	1	1	13	G05600	(Glc)3 (GlcNAc)2 (Man)5	Glc(1-2)Glc(1-3)Glc(1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1720.6	1720.6	5.56	8.33	5.56	2.6	
Scan280@746.03_3	746.03	107373.0	3	2192.109	1	1	13	G11999	(Glc)3 (GlcNAc)2 (Man)5 (PP-Dol)1	Glc(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1720.6(PP-Dol)	1720.6	5.56	8.33	5.56	2.6	
Scan280@746.03_3	746.03	107373.0	3	2192.109	1	1	13	G00605	(Glc)3 (GlcNAc)2 (Man)5	Glc(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1720.6	1720.6	5.56	8.33	5.56	2.6	
Scan280@746.03_3	746.03	107373.0	3	2192.109	2	2	7	G04797	(Glc)1 (GlcNAc)2 (Man)7	Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1720.6	1720.6	8.33	10.0	6.25	2.92	
Scan280@746.03_3	746.03	107373.0	3	2192.109	3	2	9	G01847	(Glc)1 (GlcNAc)2 (Man)7	Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1720.6	1720.6	8.33	8.33	6.25	2.92	

Scan282@715.345_4	715.345	101465.0	4	2792.41	1	1	1	G03918	(NeuAc)2 (Gal)2 (GlcNAc)4 (Man)3	NeuAc(a2-)Gal(b1-4)GlcNAc(b1-)Man(a1-3)[NeuAc(a2-)Gal(b1-4)GlcNAc(b1-)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2222.79	2222.79	5.0	10.42	1.11	4.47	
Scan282@715.345_4	715.345	101465.0	4	2792.41	2	1	2	G01085	(NeuAc)2 (Gal)2 (GlcNAc)4 (Man)3	NeuAc(a2-)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuAc(a2-)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2222.79	2222.79	5.0	8.33	1.11	4.41	
Scan282@715.345_4	715.345	101465.0	4	2792.41	2	1	2	G11963	(NeuAc)2 (Gal)2 (GlcNAc)4 (Man)3 (Asn)1	NeuAc(a2-)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuAc(a2-)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2222.79(Asn)	2222.79	5.0	8.33	1.11	4.41	
Scan282@715.345_4	715.345	101465.0	4	2792.41	3	1	3	G03802	(NeuAc)2 (Gal)2 (GlcNAc)4 (Man)3 (Asn)1	NeuAc(a2-)Gal(b1-4)GlcNAc(b1-4)Man(a1-3)[NeuAc(a2-)Gal(b1-4)GlcNAc(b1-4)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2222.79(Asn)	2222.79	5.0	9.26	1.11	4.29	

Scan284@1303.651_3	1303.651	88981.7	3	3864.974	1	1	4	G05391	(Gal)6 (GlcNAc)8 (Man)3	Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	3101.13	3101.13	25.0	32.35	24.17	18.51	
Scan284@1303.651_3	1303.651	88981.7	3	3864.974	2	2	1	G04652	(NeuAc)2 (Gal)4 (Fuc)1 (GlcNAc)6 (Man)3	NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	3099.11	3099.11	36.67	28.12	25.48	19.18	
Scan284@1303.651_3	1303.651	88981.7	3	3864.974	3	2	2	G04253	(NeuAc)2 (Gal)4 (Fuc)1 (GlcNAc)6 (Man)3	NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	3099.11	3099.11	31.67	28.12	24.52	19.06	

Scan286@709.019_3	709.019	129629.0	3	2081.079	1	1	1	G10687	(Fuc)1 (GlcNAc)5 (Man)3 (Asn)1	GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	1665.63(Asn)	1665.63	53.12	21.3	55.36	42.49	
Scan286@709.019_3	709.019	129629.0	3	2081.079	1	1	1	G00452	(Fuc)1 (GlcNAc)5 (Man)3	GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	1665.63	1665.63	53.12	21.3	55.36	42.49	
Scan286@709.019_3	709.019	129629.0	3	2081.079	2	1	2	G10831	(Fuc)1 (GlcNAc)5 (Man)3 (Asn)1	GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	1665.63(Asn)	1665.63	50.0	23.15	54.46	45.31	
Scan286@709.019_3	709.019	129629.0	3	2081.079	2	1	2	G00774	(Fuc)1 (GlcNAc)5 (Man)3	GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	1665.63	1665.63	50.0	23.15	54.46	45.31	
Scan286@709.019_3	709.019	129629.0	3	2081.079	3	1	3	G05088	(Fuc)1 (GlcNAc)5 (Man)3	GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	1665.63	1665.63	50.0	24.07	54.46	45.05	

Scan288@721.518_1	721.518	132414.0	1	721.518	1	1	1	G00595	(GlcNAc)1 (Man)2	Man(a1-6)Man(b1-4)GlcNAc	545.2	545.2	62.5	50.0	0.0	30.0	
Scan288@721.518_1	721.518	132414.0	1	721.518	2	1	2	G00319	(GlcNAc)1 (Man)2	Man(a1-3)Man(b1-4)GlcNAc	545.2	545.2	62.5	47.22	0.0	28.33	
Scan288@721.518_1	721.518	132414.0	1	721.518	2	1	2	G00304	(Gal)2 (GlcNAc)1	Gal(a1-3)Gal(b1-4)GlcNAc	545.2	545.2	62.5	47.22	0.0	28.33	

Scan290@1377.69_2	1377.69	70968.2	2	2732.39	1	1	1	G02715	(Gal)2 (Fuc)1 (GlcNAc)5 (GalNAc)1 (Man)3	Gal(b1-4)GlcNAc(b1-4)[GalNAc(b1-4)GlcNAc(b1-2)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2192.81	2192.81	4.55	6.25	3.18	5.35	
Scan290@1377.69_2	1377.69	70968.2	2	2732.39	2	2	2	G02719	(Gal)2 (Fuc)1 (GlcNAc)5 (GalNAc)1 (Man)3	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2192.81	2192.81	6.82	8.33	1.36	5.14	
Scan290@1377.69_2	1377.69	70968.2	2	2732.39	3	2	3	G02729	(Gal)2 (Fuc)1 (GlcNAc)6 (Man)3	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2192.81	2192.81	4.55	8.33	1.36	5.88	

Scan292@721.518_1	721.518	132414.0	1	721.518	1	1	1	G00595	(GlcNAc)1 (Man)2	Man(a1-6)Man(b1-4)GlcNAc	545.2	545.2	50.0	50.0	0.0	10.0	
Scan292@721.518_1	721.518	132414.0	1	721.518	2	1	2	G00319	(GlcNAc)1 (Man)2	Man(a1-3)Man(b1-4)GlcNAc	545.2	545.2	50.0	41.67	0.0	13.33	
Scan292@721.518_1	721.518	132414.0	1	721.518	2	1	2	G00304	(Gal)2 (GlcNAc)1	Gal(a1-3)Gal(b1-4)GlcNAc	545.2	545.2	50.0	41.67	0.0	13.33	

Scan295@1037.16_3	1037.16	116697.0	3	3065.501	0	0	0	No Results Found 									

Scan297@971.48_3	971.48	79430.1	3	2868.46	1	1	2	G04001	(Gal)3 (Fuc)2 (GlcNAc)5 (Man)3	Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2297.85	2297.85	66.67	44.23	53.41	48.55	
Scan297@971.48_3	971.48	79430.1	3	2868.46	2	2	1	G02187	(Gal)3 (Fuc)2 (GlcNAc)5 (Man)3	Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2297.85	2297.85	64.58	41.67	56.06	46.27	
Scan297@971.48_3	971.48	79430.1	3	2868.46	3	2	3	G04057	(Gal)3 (Fuc)2 (GlcNAc)5 (Man)3	Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2297.85	2297.85	70.83	44.87	50.76	46.07	

Scan299@850.394_2	850.394	98334.6	2	1677.799	0	0	0	No Results Found 									

Scan301@959.47_3	959.47	63353.3	3	2832.43	1	1	1	G03909	(NeuAc)2 (Gal)1 (GlcNAc)4 (GalNAc)1 (Man)3	NeuAc(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[NeuAc(a2-3)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2263.82	2263.82	60.0	40.15	46.67	39.47	
Scan301@959.47_3	959.47	63353.3	3	2832.43	2	1	2	G03908	(NeuAc)2 (Gal)1 (GlcNAc)4 (GalNAc)1 (Man)3	NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuAc(a2-6)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2263.82	2263.82	60.0	41.67	46.67	38.77	
Scan301@959.47_3	959.47	63353.3	3	2832.43	3	1	3	G11444	(NeuAc)2 (Gal)1 (GlcNAc)4 (GalNAc)1 (Man)3 (Asn)1	NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuAc(a2-6)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2263.82(Asn)	2263.82	60.0	40.91	46.67	37.98	
Scan301@959.47_3	959.47	63353.3	3	2832.43	3	1	3	G03907	(NeuAc)2 (Gal)1 (GlcNAc)4 (GalNAc)1 (Man)3	NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuAc(a2-6)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2263.82	2263.82	60.0	40.91	46.67	37.98	

Scan303@1177.587_3	1177.587	58002.8	3	3486.781	1	1	1	G06089	(NeuAc)2 (Gal)3 (GlcNAc)5 (GalNAc)1 (Man)3	GalNAc(b1-4)[NeuAc(a2-3)]Gal(b1-4)GlcNAc(b1-4)[NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2791.0	2791.0	65.38	45.83	59.94	53.59	
Scan303@1177.587_3	1177.587	58002.8	3	3486.781	2	1	2	G05601	(NeuAc)2 (Gal)3 (GlcNAc)6 (Man)3 (Asn)1	NeuAc(a2-)Gal(b1-4)GlcNAc(b1-2)[NeuAc(a2-)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2791.0(Asn)	2791.0	63.46	46.53	59.29	53.02	

Scan305@1157.56_2	1157.56	48451.3	2	2292.13	0	0	0	No Results Found 									

